index,token,entropy_normal,entropy_rain,count_normal,count_rain,diff_count,pearson,spearman,kl_pq,kl_qp,jsd
0,048a45dd2cf54aa5808d8ccc85731d44,7.556822962459696,7.850925510444713,8,12,4,0.555378825488024,0.8122409739366502,0.9199858094270064,0.7179048516708266,0.15858368484236135
1,06be0e3b665c44fa8d17d9f4770bdf9c,7.068184269598479,7.473258117303737,2,3,1,0.8522499692239494,0.7896526001299549,1.250976899419812,1.1271693553578253,0.2077965609031353
2,07fad91090c746ccaa1b2bdb55329e20,7.247764256023188,7.170893166647457,17,13,-4,0.7876039407745287,0.8387269862041027,0.6834519567987151,0.5070298277661769,0.11711695843203401
3,0a0d6b8c2e884134a3b48df43d54c36a,7.688754705733128,7.727327044511769,23,24,1,0.37954656386111,0.8207353499603227,1.4571025725466753,1.2993535802874345,0.23322063899158188
4,0af0feb5b1394b928dd13d648de898f5,7.581219647788097,8.209398552699742,3,50,47,0.21970286047084986,0.7466053864365083,1.4778992594749703,1.348907215363027,0.22816911055604103
5,0bb62a68055249e381b039bf54b0ccf8,7.019238324209724,7.208924203889666,31,29,-2,0.6999247876523995,0.8411804443556707,0.6067276798568659,0.48334762917423446,0.11408389351132996
6,0d0700a2284e477db876c3ee1d864668,8.001362778669439,7.948956825133575,79,10,-69,0.4596120495529924,0.8275395552502143,0.8343075760103335,0.884226990151614,0.16099861896737258
7,1c9a906c40f6417bbe1cea06d6e55501,8.02341457694721,7.951194479690537,5,35,30,0.5743274337618428,0.7971503884525221,0.9676892179377198,0.9148673732535936,0.18188351994136345
8,281b92269fd648d4b52d06ac06ca6d65,8.233887039869618,8.068446198005736,5,40,35,0.4058852859049734,0.7973953171326689,1.1008526738912066,1.0188331714477517,0.19210609253678268
9,372725a4b00e49c78d6d0b1c4a38b6e0,7.656775418288883,7.247764783299449,22,29,7,0.5214489277958796,0.7681605155557696,1.077056087007313,0.8073348567852414,0.16721771405029726
10,38a28a3aaf2647f2a8c0e90e31267bf8,7.886264271301126,8.335383915896136,14,53,39,0.3096217420801516,0.7604720388325968,1.1589932854950862,1.279048563914466,0.2182563219082326
11,3950bd41f74548429c0f7700ff3d8269,7.555958828599083,7.579359456033392,14,33,19,0.8405750367736077,0.8024698044366217,0.5727276513228882,0.4801884119465961,0.10706485184455773
12,3e8750f331d7499e9b5123e9eb70f2e2,7.716125569814851,7.892955999766936,11,3,-8,0.752197666145538,0.7343161884462117,0.8371774645448296,0.7782531808564483,0.15718721356610746
13,44237858a539457da65822bfcf58c414,7.726606689793989,7.865583318813984,22,51,29,0.48928250776614945,0.7794123876944885,1.2059345804834185,1.3002908459841747,0.2253443695434841
14,456ec36cb4a44ca78f36fbd90c0c34fa,7.270298016419619,8.060289642929721,21,25,4,0.3682377089740616,0.7914737612126066,1.5108435696566576,1.2988798066208622,0.21557258170205007
15,4b894442c95141f9affd731d9da7b43c,7.829293579483968,7.852371246499687,5,9,4,0.538718208820546,0.7419464611422869,1.3141712749785317,1.6124923793990038,0.25290767393766783
16,4cf5d6c3f6ab42aab23f67b5a9782d1a,7.7686254090097915,8.015860408694786,23,62,39,0.3039287024599124,0.7666613677123446,1.4712548293147003,1.3538522589161535,0.2346129164256002
17,55c258972acb4300a3a6077a531ab050,7.429269281087839,7.960446267373852,5,42,37,0.4300598547800877,0.7685503985887684,1.363392266841444,1.2971241822497812,0.2371492529745057
18,5b03af7a953245b5a3b23191ed4da62a,7.415948133386039,7.545232109220036,21,5,-16,0.43091658235330055,0.8334022739549779,1.2086814212630932,0.9279499351868239,0.18900051814809096
19,5b7cb170eee6468aa1fdbd3abcf63c5a,7.438359172739467,7.387078414601379,21,23,2,0.8250581879035348,0.8218959070210086,0.7022153209954874,0.5952369745006781,0.12713355174367555
20,609d5177362340458a3bfd4949cd1e64,6.960537840981456,6.839402050517494,7,8,1,0.8509889849229486,0.8027512074870862,0.6558129256604976,0.5446594066554173,0.11868962867066664
21,61a7bd24f88a46c2963280d8b13ac675,7.651510698346559,7.256388813316361,40,9,-31,0.5840819575805482,0.8061799874071508,1.0114181707262444,0.697322662158762,0.1590363538509541
22,61d9340c5ad8418dafe7a4af1b96e6b9,7.673322613986872,8.235686930670566,10,34,24,0.21320464168444403,0.737501285003245,1.535093213323285,1.3530826465691763,0.23602766898647504
23,6402fd1ffaf041d0b9162bd92a7ba0a2,7.91333154512011,7.817143000853067,21,2,-19,0.34927100195554167,0.7687992028335374,1.080071420161757,1.0806607747195072,0.20828603201370507
24,6832e717621341568c759151b5974512,7.9202822327833875,7.966597241299228,8,3,-5,0.2337528849763631,0.7823461011174199,1.3298736022811986,1.2859168033358954,0.22457538687385764
25,6bfd42cf0aba4f1a94ec11fa43e2dd92,7.476274558589437,8.062510683028107,6,16,10,0.2883268233714962,0.7631408712573887,1.407923714553224,1.2340240969808332,0.206352179908385
26,6d9984d09d52479e837da2fd09e192cc,7.757371676154403,8.176486459697259,2,23,21,0.2526815453776703,0.7611935791788523,1.149714278609284,1.148029505293399,0.20683810485790338
27,6ff9723a60bf4e14b328b3b19f04dc32,7.528620478499271,7.533848483166999,32,7,-25,0.631123310678915,0.7932680861076002,0.9704716085784768,0.8815419711992118,0.17745385405902683
28,700c1a25559b4433be532de3475e58a9,7.374047767329648,7.585923702482191,19,19,0,0.7132455533890303,0.7986083203771348,0.638613813280553,0.6763156965234881,0.13139901313732488
29,747aa46b9a4641fe90db05d97db2acea,7.942861088256091,7.892510911433487,52,1,-51,0.27309775215883025,0.7746227715888866,1.066103833463643,1.1218187067397953,0.2047305968421915
30,796b1988dd254f74bf2fb19ba9c5b8c6,7.938982391681289,7.986850479147161,23,48,25,0.4580768726495831,0.845242919563163,1.01594005945843,0.7761452797979773,0.16040603345639318
31,7bebe3c9be714f02837f8617c56df122,7.924122436415052,7.751856305023303,13,8,-5,0.39409592301737173,0.7582952221203317,1.2349335451169003,1.386318715066401,0.23721246760799786
32,7f594234e8034228b1a7d727f1981e09,7.355203658467406,7.032673769392159,5,3,-2,0.855084875001807,0.8286896143905119,1.0025949566423327,0.694295681337309,0.15569054002758267
33,8092909473464f80b9f791a4d31ddcb8,6.897069706309527,7.181467942123956,5,18,13,0.4555042147818926,0.7719368557033158,1.1457382991491605,0.8624978763980934,0.1802220721959659
34,841dd6709e9b4d7c9d6bf888f1fe6d7e,8.385784796316639,8.054719246504147,11,10,-1,0.38599842414301616,0.84811492862252,0.917719550811717,0.8345755945062084,0.1704817129284404
35,8573a885a7cb41d185c05029eeb9a54e,7.747440475095103,7.907217332789651,2,10,8,0.18717619616979042,0.7749408392259608,1.5338381039718532,1.2343002188268501,0.23863212755570792
36,858a1ece22cf45d9bc71e42336604b78,7.687464360309464,7.807928958544235,19,15,-4,0.7596408185626226,0.8014887164035386,0.7605325550646536,0.6117912351809798,0.13154114498050876
37,87e772078a494d42bd34cd16172808bc,7.926549149574962,7.7096348083244255,15,6,-9,0.5600670647952495,0.8032210470688358,0.9077910341737281,0.8241616800846511,0.17019979888124193
38,8cd36e9531fb4eba8e6ac1d666c4641c,7.802756867221708,7.79599648911178,25,31,6,0.6287372796239146,0.7494578898429265,1.111836420471474,1.2734526318266357,0.21747755900283397
39,8e352d4a6c6f40c8ad4f10a3d2c3f158,8.334209652316455,8.233926983636911,20,26,6,0.5386996878958408,0.8326318310360736,0.8642639676570435,0.8460482230440471,0.16563750633956958
40,8e9c2cba0ee74056aa3746e8391d54a9,7.650624360023407,7.716334702400569,24,27,3,0.45031876289844475,0.8232535799834283,1.4171390276626523,1.1512034084260159,0.20927026386618744
41,9150678870764c1b87a649a25939c61b,7.53975779010316,7.637720701186039,4,13,9,0.23219960449956184,0.7613090893550142,1.6181840533785885,1.3661209016498153,0.24236090376872418
42,9cdbf5ff7f294549aea0a4307e5d104a,7.596847373828799,7.410459238166446,19,14,-5,0.6149023675633127,0.8199913905305277,1.0058847300951643,0.795501759660985,0.17602363914709399
43,9e7683e8586542a1b6032980c45f15ce,7.558987624691172,8.1759976212967,8,57,49,0.16210047006133005,0.7287211986497538,1.8394109167160269,1.4729118411927997,0.2600782058456022
44,9ee4020153674b9e9943d395ff8cfdf3,7.519256328380258,7.7808050375887685,15,25,10,0.4931949775210791,0.8366636966570828,1.185124412894343,1.1028779664395125,0.20230835342867792
45,9fcdc52b791045e99c623c5fc643331f,8.245498113597534,7.789080904440857,9,7,-2,0.6112842327572756,0.813977789744895,0.8684544639964,0.7417618048407133,0.1602038359868054
46,a1289b27ca1d41deb6fc982be9a3d03c,8.182185591279913,7.989798272014768,7,11,4,0.8268515931734741,0.838612222027437,0.6281746270571352,0.5461652619311672,0.1175719823380423
47,a19a80c905674faab7203a3a4e0f5246,7.220556787407919,7.249647867600421,9,7,-2,0.7154278071271891,0.7860675527689008,0.82806852912201,0.8577405814375711,0.1672727644860658
48,a5afebb0aa5e4d7c95665788ce51ec58,7.436903840097059,7.594078830200463,17,16,-1,0.7197747115053431,0.8297684271830068,0.6312576546390166,0.639041300674235,0.12980396855631904
49,a771effa2a2648d78096c3e92b95b129,7.832181775041274,8.118992137106003,6,12,6,0.5850055610020842,0.7885967646662061,1.3041256751617636,0.937581387007933,0.18978413439223232
50,a98fba72bde9433fb882032d18aedb2e,7.862269165457461,7.704004514230979,10,3,-7,0.7729518463476807,0.7902146492289548,0.9081152633023715,0.7506097266688652,0.1593663656647329
51,ac8b4d49731d43289579f014cb7c97ef,7.37723799686535,7.089001925734201,28,13,-15,0.6821491075332884,0.8304011131292308,0.8782998581465729,0.7129915465238132,0.1520471177971484
52,ae5004bf4ebb4db0a84cb3c27bd398d1,7.233292115605824,7.348069458519038,22,18,-4,0.5447104993325613,0.8235292592333261,0.981993011846831,0.7998898827694116,0.16567496688796174
53,b1303058fa624645b753d7283d70de45,7.539984916055324,7.3619628461234115,18,24,6,0.5624626391690284,0.7984720125759119,0.7490410202904726,0.714865285716797,0.14423076888040928
54,b22fa0b3c34f47b6a360b60f35d5d567,7.7750577653473645,7.762321502207046,35,19,-16,0.3539274909120748,0.8356164823869345,1.2750353132598273,1.2015826637567368,0.22012049369043205
55,b4ff30109dd14c89b24789dc5713cf8c,7.256385256872944,7.555014213790473,11,14,3,0.5670044951742357,0.7916938739264258,1.1654123022316258,1.0682619557795898,0.2055946083014724
56,b5989651183643369174912bc5641d3b,7.856871730465697,8.161288729642573,10,9,-1,0.8333251881925771,0.778212638182045,0.661026099622503,0.5410784590253118,0.11395075560344188
57,b6b0d9f2f2e14a3aaa2c8aedeb1edb69,7.59867240086555,7.674458722577475,10,8,-2,0.4461037949512882,0.7986293199853669,1.4542517118899119,1.119602069636196,0.21659962868709742
58,b6c420c3a5bd4a219b1cb82ee5ea0aa7,7.242964290331617,7.358192448303429,3,26,23,0.4637695176248393,0.7820087778195361,1.0764556086962291,1.074923064488107,0.19456295913183122
59,b9ea04a6121d4a8bb00199b885aa5ef0,8.154071920663858,7.900830187283588,9,21,12,0.49416126661979465,0.8203751370790492,0.9526581842739341,0.8496821010085627,0.16881620310817852
60,c1eed31234b94e9f8e22fbf3428b0ac2,7.287274056080106,7.102872372027607,9,11,2,0.8462679694979119,0.8417178892635988,0.819655455923676,0.5937820079063694,0.13510451346073393
61,c567f9b8e9f34817acdc9c49d791c557,7.974061576712235,8.205104948484955,13,27,14,0.5116640500122421,0.8417238434131346,0.8849737005060975,0.9826760424474339,0.18095678796863868
62,c59e60042a8643e899008da2e446acca,7.7838610258314285,7.623176933649096,11,1,-10,0.7096914035331686,0.7888549103938196,1.0056498246325307,0.9647276590994966,0.1863865318962799
63,c5f58c19249d4137ae063b0e9ecd8b8e,7.253395351871561,7.3861133096299225,18,15,-3,0.8321231201925797,0.7886420106253594,0.5096370000434877,0.4847257303529534,0.10402423031435472
64,cb4e6195faad467094fbd4d0a9e960e9,8.078566923290875,8.221349758169998,5,12,7,0.41591170717812165,0.867571051354177,0.7656053713273485,0.6107163716688755,0.13408804940453528
65,cc57c1ea80fe46a7abddfdb15654c872,7.520685467903878,8.029242179474851,7,23,16,0.23857583981506097,0.7498597689472208,1.6583493447487743,1.4693907662660115,0.26092624869780495
66,ce94ef7a0522468e81c0e2b3a2f1e12d,8.116156592170984,7.977616320951909,13,8,-5,0.4246942567526455,0.8027085330990577,1.2527254780726196,0.850459973861035,0.1841316509802837
67,d0ecf474e0e64950aa265cd44b9c9d75,7.475739290926533,8.015338418504108,19,23,4,0.49541796679554806,0.8166074317842771,1.2894595186331204,1.0533384702985704,0.197773869594977
68,d8251bbc2105497ab8ec80827d4429aa,7.304960218449537,7.416628197345264,14,13,-1,0.6969158521263901,0.8092040401310846,0.8628224702050191,0.7340486513493285,0.15558788559271097
69,de7593d76648450e947ba0c203dee1b0,7.881114706666182,7.8138288268726255,43,23,-20,0.48212714743346274,0.8383574864635355,0.9246071181146268,0.9686792455582903,0.1778217546605112
70,e00dc15130dc44e796687baadd076ae4,8.242096414731467,7.814314308385498,23,21,-2,0.19170353290026587,0.7305146717949843,1.4671056938148264,1.835026521902742,0.2842072448629957
71,e174cb43655f49dab7ffa27b973670e3,6.947371608410101,7.078693505465681,14,15,1,0.42258832840440463,0.7695026417755694,1.2723743781947356,1.0624330855322572,0.19752658116885574
72,e54b784a608644a2804fcf800c7499f7,8.148030814261093,8.017430855687907,10,4,-6,0.7824909186249023,0.8302656961807705,0.7030579223798048,0.6060679835580759,0.13345400082682654
73,e63b83b436a0479db7362338cdfab118,8.23645596809066,7.629744634459842,58,9,-49,0.17738434582965273,0.7542806405906448,1.7436401490327784,1.9473669055998755,0.3018055581508229
74,e6e877f31dd447199b56cae07f86daad,7.871826089651775,7.831048766744182,9,9,0,0.6909134405924062,0.854861934871491,0.5374147415057382,0.4909143183783801,0.10928525053186171
75,edba7d0cf1c64d2a9c8a5ebddab507a9,6.813470659892022,7.121507949178848,15,15,0,0.7440660714431443,0.8215140355415216,0.7280181775020489,0.6387921467591947,0.13542651509609388
76,f40544fd4f5d42abbcfa948eeaf86850,8.169843913684312,8.028276828990364,23,34,11,0.5214022909439324,0.8058654196256364,0.8310806714921223,0.8321414550947726,0.16492060873545739
77,f4f86af4da3b49e79497deda5c5f223a,7.932027366140105,7.973166882760662,20,67,47,0.3353304300801993,0.766224187992488,1.299342502378908,1.3088658824790929,0.2353101145152922
78,f753d3f87e5b40af87ff2cbf7c8e7082,7.769916450785627,7.704051086171398,19,17,-2,0.4439034938265367,0.83150974384359,1.1120109268827716,1.0982610833109965,0.20172830535177766
79,fa65a298c01f44e7a182bbf9e5fe3697,7.927165061803176,7.753979812073078,38,27,-11,0.4771976211347071,0.7944821976895031,1.0752988288343237,1.0102477049665994,0.1934576492784682
80,fdc39b23ab4242eda6ec5e1e6574fe33,7.6046730092498995,7.721197805111867,9,33,24,0.33003679237388817,0.8245341746491454,1.5823401259227756,1.200476104683081,0.2246795287223229
